TransactionID,CustomerID,TransactionAmount,PaymentType,ProductCategory,Quantity,DeviceType,IPAddress,ShippingAddress,BillingAddress,IsFraudulent,AccountAge,TransactionHour
4053e714-a95,d437cd33,95.96,PayPal,Toys & Games,2,Mobile,166.224.155.224,41238 Griffin Coves Apt. 660,82692 Shelly Station,0,374,23
ce779d4d-497,3a4942ae,17.8,PayPal,Sports,2,Mobile,67.87.16.37,3869 Ward Expressway,243 Tyler Corner,0,360,4
44435a81-2b4,8b3a7947,859.94,Debit Card,Electronics,4,Mobile,125.158.121.209,231 Damon Fall,9443 Patrick Wells,1,83,7
017ee67d-17a,9eb6760c,296.79,Credit Card,Toys & Games,1,Mobile,179.29.224.27,76160 Brooks Plains,47505 Walton Trail,0,259,21
5c9455e6-e13,2113593e,111.55,Credit Card,Sports,2,Desktop,205.111.182.215,24839 Smith Rapids,75401 Evans Forges Apt. 380,0,348,12
e3484be1-e89,ba238b11,349.26,Credit Card,Home,1,Mobile,86.27.68.107,074 Barrett Prairie,097 Medina Valleys,0,103,16
33443dc6-598,7e38fa19,106.43,Credit Card,Toys & Games,5,Desktop,126.162.196.100,662 Rosales Court,896 Allison Mountains Apt. 414,0,187,3
9024aa66-fd4,858788e7,770.64,PayPal,Electronics,2,Tablet,182.222.80.38,89938 Anita Ports,593 Hernandez Pine,0,210,12
04ce6e66-db6,1af1e196,217.27,Debit Card,Sports,4,Mobile,95.213.64.166,899 Lindsey Lake Suite 332,9206 Brett Greens Suite 638,0,201,0
bb83cba8-8b2,c78ff452,123.23,Net Banking,Electronics,2,Desktop,170.191.26.239,1439 Clark Shoals Apt. 765,53511 Steele Causeway,0,175,10
9d4f31da-c48,5a79a68b,780.73,Debit Card,Electronics,5,Tablet,160.107.234.18,09259 Mcfarland Creek Suite 241,391 Carl Court Suite 210,0,345,9
8a3edb41-23d,3cb2fcfa,593.38,Net Banking,Toys & Games,4,Mobile,172.213.12.83,795 Danny Inlet Apt. 169,1566 Perry Expressway Apt. 962,0,268,1
aa3f6386-968,3945b790,880.64,Net Banking,Clothing,2,Tablet,218.155.89.82,61057 Brandon Harbors Apt. 992,24834 Allen Underpass Suite 647,0,245,23
c98d7507-523,76269f41,242.42,Net Banking,Clothing,5,Tablet,95.164.246.229,9257 Stephanie Village,775 Harrell Flats Suite 149,0,271,3
680af08d-959,9ae7df0e,242.84,Net Banking,Health,5,Tablet,195.229.26.106,89829 James Islands Apt. 036,30829 Nathan Ville,0,107,23
1f401ad2-37c,8e5fca16,765.59,PayPal,Toys & Games,5,Mobile,70.108.109.134,8842 Raymond Inlet,561 Vance Parks,1,107,18
fa065e55-f35,1dddc219,805.92,Credit Card,Electronics,1,Desktop,82.7.142.27,6340 Thomas Plaza Suite 879,9120 Clayton Rapids,0,325,17
5ffa5eba-e92,c87f2e9e,936.27,Debit Card,Home,1,Tablet,41.183.176.71,8987 Robertson Mall,293 Anthony Bypass Suite 156,0,361,12
99f37896-89e,ff80e9bb,367.6,Net Banking,Sports,4,Tablet,24.31.133.210,239 Carolyn Highway,97182 Brittany Ports Suite 441,1,373,1
2dfeeb40-a0b,66aab22f,535.96,Debit Card,Sports,2,Desktop,27.24.254.82,0603 Heather Radial,308 Shannon Loop,0,345,21
36ac3c9b-25c,d78da662,264.03,Net Banking,Health,3,Desktop,32.214.19.60,3125 Gregory Manors Apt. 146,86687 Carl Garden Apt. 801,0,372,23
40153fb6-a29,5d15512f,693.2,Debit Card,Home,1,Desktop,8.196.68.97,650 Wilkinson Key,8987 Wilson Pines,0,197,13
2e29692c-a20,0f8216ae,518.59,PayPal,Sports,2,Desktop,167.50.91.162,16119 Ryan Fork Apt. 570,12710 Taylor Field Suite 747,0,209,2
0337ba20-d58,6726aa4d,53.39,PayPal,Home,3,Mobile,51.207.1.8,35288 Adams Views Apt. 730,550 Brad Isle Suite 624,0,262,2
bdc4275c-ffc,aa5204bb,456.92,Credit Card,Health,5,Mobile,24.45.125.222,627 Wolf Mountain Apt. 163,4415 Downs Square,0,196,3
be559d39-3e2,529912a6,450.17,Credit Card,Health,1,Tablet,90.50.67.101,845 Michelle Garden Apt. 763,25471 Cardenas Trafficway,0,55,19
bdae7d76-948,e5fa4514,43.63,Credit Card,Health,5,Tablet,56.209.78.3,6052 Aimee Row,6591 Hanson Lake Apt. 942,0,191,10
d6b53023-eae,5c8e015a,416.5,Debit Card,Clothing,4,Tablet,210.149.201.88,90298 Carson Mission Apt. 270,245 Matthew Forest,0,148,0
9505668c-7c6,26e9c60c,799.29,Net Banking,Clothing,1,Tablet,65.16.161.230,0360 Richardson Valley,0182 Campbell Extension Apt. 108,1,23,16
5df17da0-15b,1abff243,423.88,PayPal,Clothing,5,Tablet,76.97.4.96,857 Heather Mills Suite 397,35343 Erik Field,0,334,18
2bc9144e-de0,85976b8b,210.89,Net Banking,Home,1,Mobile,62.240.17.136,968 Morgan Creek,1496 Kathryn Branch,0,139,10
5a3850b8-d79,50217728,64.58,Debit Card,Clothing,4,Mobile,177.219.93.142,06688 Hughes Field Suite 493,1604 David Park Apt. 559,0,236,3
94939f55-852,5cd046eb,671.21,Debit Card,Home,4,Mobile,216.189.232.148,6019 Orozco Summit Suite 753,84794 Sean Highway,0,301,10
19df9895-b6f,931b62f0,63.45,PayPal,Home,2,Tablet,200.188.51.16,10467 Carter Hill Apt. 992,713 Ford Bypass Suite 314,0,342,15
e9901c5b-c4b,3443c82b,573.45,Debit Card,Health,2,Tablet,75.116.238.196,78924 Holt Walks Suite 962,796 Carlos Crossroad Apt. 019,0,298,16
0343d2db-9c0,bbcd3036,600.6,Net Banking,Clothing,1,Desktop,205.11.252.234,98242 Burnett Vista,2327 John Roads,0,255,11
4e0b6aa8-071,09ba3f5b,571.68,PayPal,Clothing,5,Desktop,122.184.101.47,062 White Manor Apt. 732,30851 Sue Spurs,0,176,23
a35fa0b8-578,405b0270,636.14,PayPal,Sports,1,Tablet,19.28.95.30,537 William Gateway,10386 Tamara Oval Apt. 060,0,203,22
9cf75005-b84,f39bba0d,369.79,Debit Card,Sports,3,Mobile,197.123.215.225,72723 Robert Flats,3893 Pruitt Roads Suite 493,0,28,5
e57ddcb4-397,612eb1d9,606.27,PayPal,Sports,5,Tablet,34.197.86.217,6887 Lindsey Mews Suite 329,1330 Schultz Passage Apt. 321,0,101,6
a8c77fdd-ceb,7375504c,152.68,PayPal,Clothing,1,Tablet,113.163.121.151,1266 Moore Walk Apt. 320,985 Jones Flats,0,258,13
6d19052d-432,0cbe43a5,28.79,Net Banking,Sports,1,Mobile,202.219.221.147,7014 Taylor Mount Apt. 166,81896 Valenzuela Unions,1,309,21
0a8f6c22-906,7ba92e7c,136.36,Debit Card,Electronics,5,Mobile,3.228.146.102,614 Alexander Rapids Suite 088,6478 Christopher Row Suite 895,0,183,4
646ad0ee-ac4,e06101fa,212.53,Debit Card,Home,2,Mobile,203.108.86.80,28246 Kristen Cape Apt. 217,5384 Wilson Hollow,0,131,19
b96d3c31-dc1,c6f7c235,877.52,Debit Card,Home,3,Desktop,195.15.201.89,201 Teresa Row Suite 464,16816 Jeffery Loaf Suite 182,0,271,17
0edf70f2-e85,64fcfd15,113.85,Credit Card,Health,3,Mobile,121.75.169.43,5511 Rogers Radial,9680 Dillon Inlet,0,262,11
71aba782-5e5,f9e2d6e4,626.09,Debit Card,Home,4,Tablet,126.193.93.206,614 Charles Skyway,7662 Valdez Estate,0,187,9
54e77fd5-b85,09908525,461.9,PayPal,Toys & Games,3,Tablet,103.29.190.56,984 Johnston Route,437 Brittany Place,0,223,13
cff4b93d-767,6e7e6cd1,520.24,Net Banking,Clothing,5,Tablet,81.205.5.115,095 Kevin Creek,218 Miller Mountain Suite 398,1,166,12
bb0c518d-963,fb26fb89,698.83,Credit Card,Toys & Games,1,Tablet,57.59.77.80,9191 Greene Ville Suite 126,1739 Meyer Valleys Suite 938,0,257,22
ad037d11-3e3,9c4a4aae,193.59,PayPal,Clothing,1,Mobile,83.138.114.163,638 Carpenter Inlet,4182 Lopez Mountain,0,362,4
26501b5d-b2a,96faca55,374.73,Credit Card,Home,2,Mobile,167.139.236.124,90879 Rachel Wall Suite 407,5213 Moore Crescent,0,45,2
f4bd0b0a-af2,ff9df1cd,370.11,Debit Card,Toys & Games,3,Desktop,144.128.151.237,2623 Lisa Haven Apt. 978,9753 Santiago Way,0,12,0
67931c27-24e,493a66c2,909.95,Credit Card,Sports,1,Tablet,162.157.162.128,9083 Thompson Knoll,5430 Frost Branch Suite 420,0,113,20
8f6334e1-4db,12c30747,515.5,Debit Card,Toys & Games,1,Mobile,57.60.146.72,65183 Alexandra Park,4509 Jeffery Trafficway,0,147,22
0f2f92bb-562,af05bdfc,173.97,Credit Card,Clothing,5,Tablet,156.137.152.231,8645 Smith Creek,1150 Travis Mount Apt. 502,0,7,12
16bac3ab-256,531b62b5,564.62,Debit Card,Home,3,Tablet,3.162.212.45,4569 Howell Rapids Suite 784,5934 Johnson Rue,0,391,1
3ea7a4c8-a49,1518bb26,810.06,Credit Card,Health,4,Mobile,72.105.111.234,95020 Payne Court Suite 879,7379 Leslie Spur,0,129,16
8eb667ad-557,b7187b0b,277.15,Credit Card,Health,3,Mobile,107.208.194.95,685 Teresa Island,714 Jackson Burg,0,89,4
62a0e4e0-2ef,b2e4b826,509.57,Net Banking,Home,1,Mobile,75.23.56.179,646 Ward Spurs,1826 David Cape Apt. 890,0,199,6
5ca8d452-cb9,8a7320c8,628.45,Credit Card,Clothing,5,Mobile,198.244.131.64,435 Nichols Parkway Suite 233,4245 Cody Island Apt. 640,0,278,15
698f20e9-aa6,c4658d72,262.63,Debit Card,Health,3,Desktop,75.60.229.91,7804 Christine Inlet,22541 Herring Way Suite 325,0,148,23
8129855d-fc3,98fa9664,619.26,PayPal,Clothing,4,Desktop,60.251.196.21,73715 Garza Falls,19459 John Mountains,0,73,23
d0a052a0-885,3e1768ce,200.51,Net Banking,Health,3,Desktop,74.218.187.33,5315 Washington Glen Apt. 585,5917 Melissa Locks Suite 339,0,271,3
f7328219-36c,73249542,509.75,Credit Card,Toys & Games,3,Mobile,115.16.166.27,916 Rivera Rapid,62248 Dustin View,0,109,17
c1360e59-20b,f3e3b65b,685.49,PayPal,Sports,5,Mobile,11.143.169.114,94383 Tammy Stravenue Suite 189,44672 Powers Inlet,0,102,9
599fdfcb-2c7,7c20f1c3,630.36,PayPal,Sports,5,Tablet,81.149.103.1,30297 Christopher Coves Suite 874,0278 Kerri Isle Apt. 813,0,35,16
2ae59ae2-e14,e633221a,816.16,Credit Card,Toys & Games,1,Desktop,5.149.197.191,9203 Butler Locks Apt. 183,3607 Keller Well,0,283,5
305ed836-0ca,c690ae05,688.11,Net Banking,Home,5,Mobile,66.12.215.169,94938 Hood Cliff Apt. 720,9369 Carol Springs,0,101,6
c5d02f96-18d,fd2b8c81,192.97,Credit Card,Health,3,Desktop,88.108.4.188,209 Hernandez Forest Apt. 838,831 Clark Route Suite 145,0,364,11
f363fcb4-c64,2904473c,622.98,Debit Card,Health,2,Mobile,165.136.82.215,7078 Erika Glens Suite 149,02926 Steven Union Suite 700,0,55,14
f9ba62f7-57d,797e9633,530.25,Net Banking,Sports,4,Tablet,2.109.30.6,03055 Evans Light,6731 Amanda Haven,0,67,18
f4f7efc8-044,d860a4ea,768.69,PayPal,Toys & Games,2,Tablet,209.30.112.14,98790 John Spring,35393 Mary Meadows Apt. 227,0,2,19
594e8185-4b2,b4225d3a,823.84,Net Banking,Electronics,4,Desktop,100.156.6.157,2665 Garcia Mall Suite 843,83937 Wright Forks Suite 420,0,88,8
16f031b7-4da,b6d13a4b,616.0,Net Banking,Toys & Games,3,Mobile,167.171.210.184,3291 Laura Oval,1852 Michelle Plains,0,327,17
dd0c2bd0-dde,dcfeff1d,267.83,Credit Card,Health,2,Mobile,175.138.156.1,0791 Crystal Camp,9021 John Island Apt. 171,0,244,10
8ec23c3f-8a1,789e49b7,386.53,Debit Card,Sports,3,Tablet,7.188.186.21,521 Lopez Glens,91740 Jones Park Apt. 785,0,106,0
7c824932-14c,2f910288,390.77,Credit Card,Home,2,Mobile,147.182.142.201,4370 Miller Bridge Apt. 300,40868 Morgan Landing,0,212,0
a6c81a9f-527,e66bc57f,341.3,Debit Card,Sports,5,Tablet,111.34.100.171,41111 Jose Field Apt. 176,170 Jennifer Radial Apt. 829,0,83,3
fb6143bc-f8f,6f092406,163.44,Debit Card,Home,2,Mobile,97.15.144.224,818 Sarah Unions Apt. 082,29472 Craig Curve,0,332,8
24e2de9f-1f8,fb231e12,978.44,Debit Card,Toys & Games,5,Desktop,179.137.65.95,624 Allen Shoal,582 Jones Views,0,375,16
41ddf4dc-cc8,675ccbe6,405.49,PayPal,Health,1,Desktop,30.210.149.201,29703 Jacobson Isle Apt. 545,556 Patterson Fall,0,347,12
1352de47-3b7,afd2a889,304.05,Net Banking,Toys & Games,3,Desktop,64.81.149.82,8524 Jerry Port Apt. 825,74538 Fisher Fields,0,133,6
91138de3-2af,0e2493b5,85.57,Net Banking,Sports,3,Mobile,24.182.182.235,2284 Calvin Place Apt. 166,7533 Rios Points Suite 088,0,215,18
d266b0e2-15d,dd59d5ea,738.95,Credit Card,Toys & Games,5,Tablet,39.154.124.134,459 Robert Plaza Apt. 244,273 Erin Ways,0,91,3
b4451e90-d1a,d61b8785,928.11,Net Banking,Sports,1,Desktop,39.101.252.102,791 Bowers Viaduct Apt. 261,032 Steve Radial Suite 124,0,289,10
477755a5-58e,e9048a81,114.19,PayPal,Home,2,Desktop,71.97.153.140,89463 Jackson Pike Apt. 881,00679 Kayla Meadows Apt. 184,0,165,20
8f2308f8-5be,cdd1d6fc,925.79,Net Banking,Sports,4,Mobile,154.168.178.211,769 Victor Plains Suite 966,068 Toni Spur Suite 042,0,134,15
347e333d-37a,3ee17e10,26.9,Credit Card,Clothing,2,Mobile,59.43.214.98,290 Vaughan Villages,4964 Patrick Alley,0,139,15
8cb8cb36-ed4,2f1b1a91,517.69,Credit Card,Health,2,Desktop,126.33.95.223,44028 Jasmine Mountain,94274 Alexis Track Suite 862,0,41,18
0d3c1964-e7e,a4f357c3,503.5,Credit Card,Sports,2,Tablet,63.34.5.128,421 Keller Ville Apt. 420,36178 Mccullough Hollow,0,216,14
1f1bf14f-f45,2357446a,652.94,Credit Card,Home,1,Mobile,104.126.19.129,0436 Decker Meadow Apt. 272,607 Woods Canyon,0,207,18
d30ccd5b-3a3,9a2da4ae,555.44,PayPal,Toys & Games,4,Tablet,17.250.90.226,0470 Copeland Fords Suite 213,163 Denise Circles Suite 926,0,217,23
2abdaff8-a1e,2796b365,883.46,Debit Card,Sports,2,Desktop,23.112.19.100,24224 Ellis Turnpike,9893 Nicole Garden Apt. 413,0,62,3
b11adac1-cd0,7bc2f36e,588.94,Credit Card,Sports,2,Tablet,54.171.4.252,6349 Bishop Passage Suite 432,852 Amy Brooks,0,324,17
818c84b1-db8,85eaddb2,797.71,PayPal,Toys & Games,2,Mobile,118.119.120.246,5192 Thomas Flats,280 Monica Radial,0,247,20
f09f3c37-31c,61a0dadf,196.63,Debit Card,Home,3,Tablet,178.43.253.13,052 Ayala Cliffs,73236 Brown Union,0,222,3
77586eae-135,be77daac,449.84,PayPal,Electronics,1,Tablet,84.6.48.74,9060 Shaw Turnpike Suite 141,4611 Brown Walks,0,17,8
643090d6-7cc,0567f19e,441.03,Credit Card,Electronics,1,Mobile,70.53.227.179,0152 Lopez Route Suite 843,7323 Amanda Field Suite 961,0,303,7
053d997d-af1,99ae89a6,214.63,PayPal,Sports,3,Mobile,35.60.143.169,2118 Kimberly Orchard,883 Johnson Pine Suite 629,0,184,9
c2d9a26e-983,6efa63fa,291.41,Net Banking,Home,3,Desktop,57.2.129.54,95636 Andrea Falls,70486 Christian Mission Suite 747,0,45,17
3ad44cbe-52a,8f5c637b,855.76,PayPal,Clothing,2,Desktop,174.190.24.174,75585 Andrew Ranch,595 Fisher Dam,0,81,18
7529728b-f52,b4e31347,187.13,Debit Card,Toys & Games,1,Desktop,201.47.189.27,18847 Kristin River,84041 Mendoza Fields Suite 776,0,249,20
94ef6229-ebd,24fe1cff,747.76,Credit Card,Clothing,5,Desktop,11.147.255.248,6815 Anthony Freeway Apt. 423,2225 Moore Lights Suite 338,0,103,17
2baabe54-15f,72a2e44d,684.08,Net Banking,Toys & Games,2,Tablet,7.232.126.51,409 Monique Cliff Suite 273,38860 Henry Falls Apt. 425,0,114,19
1ad5d9c5-007,c19ae6ae,960.83,Net Banking,Toys & Games,5,Desktop,44.77.108.205,19066 Jose Walks Suite 520,745 Jennifer Hill Apt. 766,0,6,1
4cb69bc5-695,be49ffd7,58.35,Net Banking,Electronics,1,Mobile,169.224.225.16,22849 Hall Points Suite 999,05268 Jacob Ways,0,140,10
d40994ef-a86,b936d64a,814.64,PayPal,Clothing,1,Mobile,5.132.153.206,65921 Molly Isle Suite 219,7346 Daniel Shore,0,307,23
a46ab3de-edb,a2cbca58,166.15,PayPal,Clothing,5,Desktop,148.214.147.175,935 Mary Landing Suite 473,7838 Jennifer Expressway,0,153,6
45d0cd3e-537,699bd74a,122.7,Credit Card,Health,5,Desktop,51.13.203.147,5879 Webster Views Apt. 295,957 Rachel Camp,0,365,12
edcc8e2c-828,509dfceb,668.05,Credit Card,Electronics,4,Mobile,18.19.219.21,0077 Jerome Alley Apt. 972,24397 Kimberly Viaduct Apt. 799,0,159,9
45d00fbd-c19,de6e19e6,260.31,PayPal,Home,1,Tablet,17.247.89.217,19543 Eric Mills Apt. 891,7292 Zachary Fields Apt. 482,0,123,9
c4588e50-a37,dd8c20f0,471.68,PayPal,Health,3,Mobile,199.124.225.113,149 Jonathan Villages Apt. 712,378 Banks Place,0,331,5
0b86b5ce-07b,7f6aff2b,531.45,PayPal,Home,4,Desktop,137.255.250.77,236 Kennedy Glens Apt. 619,5409 Hartman Plains Apt. 711,0,36,18
8f4c9a29-0f2,b4abc685,982.38,Credit Card,Electronics,2,Mobile,192.38.254.228,120 Shelton Islands,464 John Skyway,0,161,11
acd0ebbe-c55,3fe1e607,446.19,Net Banking,Health,1,Mobile,151.137.137.233,397 King Union,6429 Cathy Row Apt. 385,0,331,22
f6014562-709,82a094d3,587.18,Credit Card,Electronics,1,Mobile,60.113.80.21,450 Laura Well Apt. 032,91842 Kathryn Key Suite 791,0,384,8
73727ae1-771,48840be6,940.0,Net Banking,Health,5,Desktop,63.141.200.244,04736 Trevor Harbor Apt. 907,47411 Amanda Squares,0,149,18
417e9a8a-d90,ab5f8e6c,792.53,Credit Card,Electronics,1,Mobile,6.191.124.75,6413 Shields Stravenue,909 Peters Vista Apt. 282,0,12,17
8868f7db-fa4,6ad67967,815.53,Credit Card,Clothing,2,Mobile,50.51.251.134,362 James Path Apt. 411,7883 Kristina Ports Apt. 929,0,361,9
d0a83090-e16,d5b9f8ac,895.31,Net Banking,Electronics,3,Tablet,15.122.47.141,956 Baker Inlet Apt. 901,563 Lopez Parkway,0,289,11
9ec16d5d-023,10b2519e,999.13,Debit Card,Home,4,Desktop,142.255.79.187,208 Michael Ports Apt. 107,60117 William Heights,0,36,3
631eb44b-e6e,63b008a1,485.23,Debit Card,Home,4,Mobile,89.41.76.241,9565 Timothy Parkway Suite 849,29060 Jane Drive,0,58,20
e45fe997-246,196fc194,414.65,Debit Card,Home,1,Mobile,9.122.20.14,802 Smith Gateway,00926 Moore Roads,0,221,2
42dbf3a0-6bc,89a2ef8e,361.13,Credit Card,Toys & Games,4,Mobile,84.122.144.78,23396 Jennifer Walk Apt. 798,846 Samantha Burgs Suite 393,1,188,9
cc130847-49d,f8590a51,702.38,Credit Card,Home,2,Tablet,29.241.207.183,332 Tina Road Suite 986,38815 Monica Neck Suite 224,0,201,8
681752aa-fc9,4fa3a694,120.93,Debit Card,Home,5,Mobile,131.185.137.49,48408 Green Ranch Suite 418,42438 Robbins Unions Apt. 912,0,380,11
d51c4dda-ec4,880f6ea5,998.26,PayPal,Sports,5,Tablet,18.83.186.92,790 Dennis Station Suite 123,9155 Martin Trail,0,166,19
e6dd7e8c-bef,c4cba745,200.87,Net Banking,Electronics,5,Tablet,155.191.165.26,554 Teresa Canyon Suite 008,513 Anita Orchard,0,307,8
9e22135c-4ef,a6fb4219,405.4,Debit Card,Health,4,Tablet,128.215.29.165,7362 Beth Field Suite 685,2384 Kelli Light,0,347,2
74f0a8b4-3c2,fb21940f,242.77,Debit Card,Health,3,Desktop,183.67.171.95,187 Maria Inlet Apt. 510,2515 Paul Lodge Suite 298,0,138,16
6469be1b-723,f1c297e1,78.36,Credit Card,Health,3,Mobile,12.101.192.41,359 Amanda Forges Suite 772,59616 Colin Creek Suite 279,0,47,15
2575b970-145,93417af3,609.38,Debit Card,Toys & Games,1,Desktop,137.8.204.127,97575 Hannah Circle Apt. 110,6290 Guzman Mountains,0,262,13
a9026be5-436,af780ad3,61.85,Credit Card,Home,4,Desktop,211.158.215.172,29898 Brown Walk,06311 Brown Harbors,0,118,4
4af1a699-d3a,127fc6ad,647.73,Net Banking,Clothing,2,Desktop,180.231.58.125,65413 Graham Bridge,4049 Michelle Heights Suite 888,0,87,7
f7804b2b-63f,2ffefc41,211.88,PayPal,Home,3,Desktop,161.4.154.79,76129 Gordon Walks,1418 Wade Mission Suite 570,0,265,17
3bb4c049-ee5,dd9510fb,568.54,PayPal,Health,4,Mobile,8.49.175.69,981 Gomez Fall,915 Pratt Ridges Suite 946,0,89,0
7573b2b5-f9f,a4b2ada2,804.96,Debit Card,Home,3,Tablet,219.124.165.30,4449 James Garden,872 Thomas Brooks,0,20,11
a191306b-0b8,7fb523f3,253.67,PayPal,Electronics,2,Tablet,169.176.137.116,74590 Woods Light,681 Davis Stream Suite 426,0,9,10
b966f68f-831,11e3b379,636.38,Net Banking,Toys & Games,4,Desktop,51.213.70.220,49050 Brown Loaf,37447 Timothy Garden,0,360,12
e4e2c41a-76d,8889ec37,225.44,PayPal,Home,4,Desktop,68.114.216.249,551 Jacqueline Canyon Suite 869,15790 Wright Harbors,0,47,3
c2dd2806-3cc,755c89ca,95.12,Credit Card,Sports,3,Tablet,221.109.104.179,1966 Austin Tunnel Apt. 260,06896 Wood Turnpike,0,218,20
734f7407-14a,e2a043aa,46.9,Net Banking,Home,3,Tablet,69.162.211.108,7146 Elizabeth Extension Apt. 824,883 Smith Walk,0,124,7
9034405d-be9,d1363b7b,306.76,Debit Card,Toys & Games,1,Tablet,146.198.152.238,964 Lewis Pines Suite 362,7169 Jane Underpass,0,226,20
de9762a5-fcc,9b32e592,595.31,PayPal,Electronics,4,Desktop,183.84.145.225,213 Darryl Canyon Suite 796,483 Alan Circles,0,167,2
ad76b93d-422,28bec406,991.92,Debit Card,Sports,3,Tablet,105.49.104.234,116 Erica Creek,30723 Washington Square Suite 997,0,109,14
4cf0ac6c-2ee,a3e3a5d4,882.34,Credit Card,Sports,4,Desktop,156.26.83.240,3984 Adams Villages,919 Michelle Expressway Suite 810,0,133,7
64a7e07a-b4b,dc4dc9c3,927.92,PayPal,Electronics,1,Tablet,32.53.102.48,980 Warren Haven Suite 661,490 Lee Streets Suite 354,0,11,19
4f3ca45a-d1f,fbfc4924,943.33,Debit Card,Health,1,Tablet,46.121.172.189,0432 Devin Common Suite 633,92931 Anderson Park,0,243,13
c1cc23f2-6e3,258d6a57,252.56,Credit Card,Electronics,5,Tablet,206.188.178.120,43350 Jason Mountain,394 Chandler Tunnel Apt. 744,0,181,9
207d747f-aaf,5f6c0f5c,375.05,Net Banking,Sports,5,Desktop,173.45.109.228,333 Robin Trail,787 Hutchinson Drives Apt. 695,0,392,4
6e8d1afe-d90,f44c71bb,908.6,Net Banking,Clothing,2,Tablet,99.169.34.222,0146 Austin Branch,353 Burke Hollow,0,369,10
404a4dc0-6d3,b2bdc653,553.17,PayPal,Sports,1,Mobile,161.10.241.238,6095 Schmidt Ferry Suite 214,2223 Ronald Terrace,0,256,20
c5f0a4d0-cba,3dac0844,404.46,Debit Card,Clothing,1,Desktop,105.136.94.186,1553 Richard Squares Suite 482,9117 Randall Shoals,0,394,21
8fb69c51-0fe,b53fff61,662.85,Net Banking,Health,4,Mobile,5.196.226.69,992 Danielle Lane Apt. 801,48653 Lee Ports,0,277,2
ca75c501-f88,3e0b4aef,991.83,Credit Card,Clothing,3,Desktop,12.127.22.147,0760 Hernandez Rest Apt. 736,63562 Kimberly Drive Suite 296,0,333,18
858ece6e-1f2,526f605f,646.47,PayPal,Clothing,5,Mobile,179.1.191.174,15405 Hart Meadows Apt. 294,601 Harper Club,0,231,7
7f92d1ad-01f,41fe1a14,677.38,Credit Card,Sports,5,Desktop,10.205.102.183,472 Johnson Lake Suite 266,315 Harris Radial,0,278,22
2e7e9c0e-1dd,41cb9604,247.54,Debit Card,Home,4,Desktop,73.27.18.206,3418 Dudley Vista Suite 267,49798 Boyd Heights,0,47,7
b19b1fb6-813,b068b260,194.2,Debit Card,Health,2,Tablet,129.81.70.55,457 Perez Estates,7146 Samantha Vista Apt. 108,0,367,18
d1b7a52f-6f0,245d65a1,980.04,Credit Card,Toys & Games,3,Tablet,19.40.126.151,024 Sonya Summit,8434 Johnson Court Suite 083,1,2,6
5b417a52-44f,8356179c,170.82,Credit Card,Electronics,2,Tablet,45.48.17.40,42482 Joseph Fall,12086 Melanie Lodge Suite 007,0,53,20
c6b439e6-568,8b504f6c,662.11,Credit Card,Home,5,Tablet,170.94.8.100,288 Haynes Junctions,5923 Joseph Trail,0,249,4
691a9f6c-996,d541caa4,861.99,Net Banking,Toys & Games,3,Mobile,197.214.196.96,94077 Eric Pike Apt. 778,503 Peter Mews,0,172,14
4c61cbbb-41e,a1936c09,835.55,Credit Card,Electronics,4,Mobile,68.186.161.16,10336 Laura Underpass,0933 Michael Loaf Apt. 718,0,373,0
940ad633-af8,b043afb5,791.02,Net Banking,Sports,1,Tablet,149.136.138.105,459 Robles Forges,746 Singh Rue,0,162,1
5642383b-bdd,c86775a4,242.3,Debit Card,Home,1,Mobile,201.230.129.50,64704 West Greens,0263 Allen Station,0,314,1
9e9d5202-2a1,86894d67,518.62,Net Banking,Sports,5,Mobile,146.37.84.201,546 Blair Prairie Apt. 156,835 Carpenter Throughway,0,272,1
cf4ba127-a80,d48ce6e0,406.95,PayPal,Sports,3,Mobile,45.92.3.197,490 Mitchell Station,40517 Jacqueline Tunnel Suite 911,1,231,5
528d0dd0-5ac,c3cab255,886.21,Net Banking,Toys & Games,1,Desktop,130.225.90.42,230 Morgan Manor Suite 443,999 Brown Stream,0,135,17
e842177a-b1d,1d9ffeed,465.84,Net Banking,Sports,3,Tablet,143.136.211.55,5918 Copeland Road Suite 511,87052 Chambers Crossing,0,34,4
127d3634-d3e,028b6e15,330.59,Net Banking,Electronics,2,Mobile,201.90.186.16,4704 David Gardens Suite 741,02182 Walker Track Apt. 536,0,147,7
072f471a-4c1,0d50761c,61.62,PayPal,Clothing,3,Desktop,61.33.134.1,06698 Lopez Estates,1677 Hardy Squares Suite 370,0,309,18
ba03479a-317,e81526f0,237.41,Debit Card,Toys & Games,1,Mobile,29.16.189.103,38277 Karen Divide,09361 Barbara Greens Suite 181,0,363,15
